Chapter code,chapter name,Group code,Group name,Type code,Type name,Disease code,Disease name
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.7,Poisoning: Analeptics and opioid receptor antagonists
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.8,Poisoning: Diagnostic agents
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.9,"Poisoning: Other and unspecified drugs, medicaments and biological substances"
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T51,Toxic effect of alcohol,T51.0,Toxic effect: Ethanol
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T51,Toxic effect of alcohol,T51.1,Toxic effect: Methanol
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T51,Toxic effect of alcohol,T51.2,Toxic effect: 2-Propanol
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T51,Toxic effect of alcohol,T51.3,Toxic effect: Fusel oil
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T51,Toxic effect of alcohol,T51.8,Toxic effect: Other alcohols
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T51,Toxic effect of alcohol,T51.9,"Toxic effect: Alcohol, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.0,Toxic effect: Petroleum products
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.1,Toxic effect: Benzene
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.2,Toxic effect: Homologues of benzene
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.3,Toxic effect: Glycols
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.4,Toxic effect: Ketones
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.8,Toxic effect: Other organic solvents
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T52,Toxic effect of organic solvents,T52.9,"Toxic effect: Organic solvent, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.0,Toxic effect: Carbon tetrachloride
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.1,Toxic effect: Chloroform
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.2,Toxic effect: Trichloroethylene
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.3,Toxic effect: Tetrachloroethylene
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.4,Toxic effect: Dichloromethane
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.5,Toxic effect: Chlorofluorocarbons
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.6,Toxic effect: Other halogen derivatives of aliphatic hydrocarbons
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.7,Toxic effect: Other halogen derivatives of aromatic hydrocarbons
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,T53.9,"Toxic effect: Halogen derivative of aliphatic and aromatic hydrocarbons, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T54,Toxic effect of corrosive substances,T54.0,Toxic effect: Phenol and phenol homologues
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T54,Toxic effect of corrosive substances,T54.1,Toxic effect: Other corrosive organic compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T54,Toxic effect of corrosive substances,T54.2,Toxic effect: Corrosive acids and acid-like substances
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T54,Toxic effect of corrosive substances,T54.3,Toxic effect: Corrosive alkalis and alkali-like substances
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T54,Toxic effect of corrosive substances,T54.9,"Toxic effect: Corrosive substance, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.0,Toxic effect: Lead and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.1,Toxic effect: Mercury and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.2,Toxic effect: Chromium and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.3,Toxic effect: Cadmium and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.4,Toxic effect: Copper and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.5,Toxic effect: Zinc and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.6,Toxic effect: Tin and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.7,Toxic effect: Beryllium and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.8,Toxic effect: Other metals
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T56,Toxic effect of metals,T56.9,"Toxic effect: Metal, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T57,Toxic effect of other inorganic substances,T57.0,Toxic effect: Arsenic and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T57,Toxic effect of other inorganic substances,T57.1,Toxic effect: Phosphorus and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,T57,Toxic effect of other inorganic substances,T57.2,Toxic effect: Manganese and its compounds
